"time","infID","status_dep","stage_dep","origin_dep","tx.status_dep"
11196,19879,"i",4,"region",0
11196,51902,"i",4,"global",1
11196,54896,"i",4,"global",0
11196,80738,"i",4,"global",1
11196,92980,"i",4,"global",0
11196,95153,"i",4,"global",1
11197,22219,"i",4,"global",1
11197,28231,"i",1,"global",1
11197,59806,"i",4,"global",1
11197,72195,"i",4,"global",1
11197,72351,"i",4,"global",1
11197,74317,"i",4,"global",0
11197,105976,"i",4,"global",0
11198,2654,"i",4,"region",1
11198,33263,"i",3,"global",1
11198,37147,"i",4,"global",1
11198,61416,"i",4,"global",1
11198,66926,"i",4,"global",1
11198,71601,"i",4,"global",1
11198,79593,"i",4,"global",0
11198,91687,"i",4,"global",0
11199,19516,"i",4,"region",1
11199,36723,"i",4,"global",0
11199,53405,"i",4,"global",1
11199,89910,"i",4,"global",0
11200,23852,"i",4,"global",1
11200,29954,"i",4,"global",0
11200,55584,"i",4,"global",0
11200,77850,"i",4,"global",0
11200,84655,"i",4,"global",0
11200,103156,"i",4,"global",0
11201,26582,"i",4,"global",1
11201,30661,"i",4,"global",0
11201,31947,"i",4,"global",1
11201,32105,"i",4,"global",1
11201,45088,"i",4,"global",0
11201,47460,"i",4,"global",1
11201,64567,"i",4,"global",0
11201,69945,"i",4,"global",0
11201,80182,"i",4,"global",1
11201,80787,"i",4,"global",0
11201,107985,"i",4,"global",0
11202,6587,"i",4,"region",1
11202,41908,"i",4,"global",1
11202,54512,"i",4,"global",1
11202,56502,"i",4,"global",0
11202,75901,"i",4,"global",1
11202,83070,"i",4,"global",1
11202,88247,"i",4,"global",0
11202,90681,"i",4,"global",0
11202,101345,"i",4,"global",0
11202,110354,"i",4,"global",0
11202,112352,"i",4,"global",1
11203,33299,"i",1,"global",1
11203,36849,"i",4,"region",0
11203,40610,"i",4,"global",0
11203,86684,"i",4,"global",0
11204,8589,"i",4,"region",0
11204,68256,"i",4,"global",1
11204,70459,"i",4,"global",1
11204,115227,"i",4,"region",1
11205,17317,"i",4,"region",0
11205,28353,"i",4,"global",1
11205,81058,"i",4,"global",0
11205,88508,"i",4,"global",1
11205,92710,"i",4,"global",1
11205,103229,"i",4,"global",0
11205,104492,"i",4,"global",0
11206,5799,"i",1,"global",1
11206,34554,"i",4,"global",1
11206,75952,"i",4,"global",1
11206,79429,"i",4,"global",1
11206,84232,"i",4,"global",0
11207,14374,"i",4,"region",1
11207,35340,"i",4,"global",1
11207,39288,"i",4,"global",1
11207,57534,"i",4,"global",0
11207,67156,"i",4,"global",1
11208,8067,"i",4,"region",1
11208,78920,"i",4,"global",0
11208,96361,"i",4,"global",1
11209,18769,"i",4,"region",1
11209,30774,"i",4,"global",0
11209,41940,"i",4,"global",1
11209,45309,"i",4,"global",1
11209,54240,"i",4,"global",1
11209,69863,"i",4,"global",0
11209,79520,"i",4,"global",1
11209,92454,"i",4,"global",0
11210,37767,"i",4,"global",1
11210,55257,"i",4,"global",0
11210,57483,"i",4,"global",0
11210,69314,"i",4,"global",0
11210,73708,"i",4,"global",0
11210,87212,"i",4,"global",0
11210,92377,"i",4,"global",1
11210,93038,"i",4,"global",1
11210,101031,"i",4,"global",1
11211,36434,"i",4,"global",0
11211,41452,"i",4,"global",1
11211,48765,"i",4,"global",0
11211,96615,"i",4,"global",0
11211,104526,"i",4,"global",0
11211,110018,"i",4,"global",0
11211,113315,"i",4,"global",0
11211,116350,"i",4,"global",1
11212,29986,"i",4,"global",0
11212,34429,"i",4,"global",0
11212,93057,"i",4,"global",1
11212,112963,"i",4,"global",0
11213,28255,"i",4,"global",0
11213,53466,"i",4,"global",1
11213,83336,"i",4,"global",0
11213,90319,"i",4,"global",0
11213,97088,"i",4,"global",0
11213,97117,"i",4,"global",0
11213,118438,"i",4,"global",0
11214,1509,"i",4,"region",1
11214,5814,"i",4,"region",0
11214,30886,"i",4,"global",1
11214,64515,"i",4,"global",0
11214,65221,"i",4,"region",0
11214,80500,"i",4,"global",0
11214,106738,"i",4,"global",0
11214,116987,"i",4,"global",0
11215,20079,"i",4,"global",1
11215,31931,"i",4,"global",1
11215,32273,"i",4,"global",0
11215,37118,"i",4,"global",0
11215,49499,"i",4,"global",0
11215,56937,"i",4,"global",0
11215,65233,"i",4,"global",0
11215,75329,"i",4,"global",0
11215,79282,"i",4,"global",0
11215,80143,"i",4,"global",0
11215,96996,"i",4,"region",0
11215,99377,"i",4,"global",0
11216,20566,"i",4,"global",0
11216,48281,"i",4,"global",0
11216,62603,"i",4,"global",0
11216,75233,"i",4,"global",1
11216,89822,"i",4,"global",1
11216,93902,"i",4,"global",1
11216,99626,"i",4,"global",1
11217,25272,"i",4,"global",0
11217,25827,"i",4,"global",0
11217,34090,"i",2,"global",1
11217,37769,"i",4,"global",0
11217,50353,"i",4,"global",0
11217,89111,"i",4,"global",0
11217,91780,"i",4,"global",0
11217,110245,"i",4,"global",1
11218,6293,"i",4,"region",0
11218,52291,"i",4,"global",0
11218,73368,"i",4,"global",1
11218,74376,"i",4,"global",0
11218,82824,"i",4,"global",0
11218,85857,"i",4,"global",1
11218,119880,"i",4,"global",0
11219,31518,"i",4,"global",0
11219,76787,"i",4,"global",1
11219,86464,"i",4,"global",0
11220,31458,"i",4,"global",0
11220,34031,"i",4,"global",0
11220,39154,"i",4,"global",0
11220,52313,"i",4,"global",0
11220,52830,"i",4,"global",0
11220,81024,"i",4,"global",0
11220,89637,"i",4,"global",0
11220,95442,"i",4,"global",1
11220,97545,"i",4,"global",0
11221,7988,"i",4,"region",1
11221,16688,"i",4,"region",1
11221,36128,"i",4,"global",0
11221,37201,"i",4,"global",1
11221,63847,"i",4,"global",0
11221,83577,"i",4,"global",1
11221,104859,"i",4,"global",1
11222,29185,"i",4,"global",0
11222,36015,"i",4,"global",1
11222,69897,"i",4,"global",1
11222,89779,"i",4,"global",0
11222,96706,"i",4,"global",0
11223,11488,"i",4,"region",1
11223,16784,"i",4,"global",0
11223,71422,"i",4,"global",1
11223,90927,"i",4,"global",1
11223,95607,"i",4,"global",0
11223,116466,"i",4,"global",0
11224,2200,"i",4,"region",1
11224,3702,"i",4,"region",0
11224,7241,"i",4,"region",1
11224,30291,"i",4,"global",1
11224,53930,"i",4,"global",1
11224,55616,"i",4,"global",1
11224,71957,"i",4,"global",0
11224,79559,"i",4,"global",1
11225,10809,"i",4,"global",0
11225,18646,"i",4,"region",0
11225,20976,"i",4,"global",0
11225,50177,"i",4,"global",0
11225,71684,"i",3,"global",0
11225,71999,"i",4,"global",0
11225,74135,"i",4,"global",1
11225,105293,"i",4,"global",0
11226,17265,"i",4,"region",0
11226,22571,"i",4,"global",0
11226,41764,"i",4,"global",0
11226,50273,"i",4,"global",0
11226,53811,"i",4,"global",0
11226,86625,"i",4,"global",1
11226,100180,"i",4,"global",0
11226,110674,"i",4,"global",0
11227,2288,"i",4,"region",1
11227,20071,"i",4,"global",1
11227,27878,"i",4,"global",0
11227,51441,"i",4,"global",0
11227,76591,"i",4,"global",1
11227,76874,"i",4,"global",1
11227,83875,"i",4,"global",0
11227,106041,"i",4,"global",0
11227,115622,"i",4,"global",0
11227,117766,"i",4,"global",0
11228,6350,"i",4,"region",0
11228,9071,"i",4,"region",0
11228,24982,"i",4,"global",0
11228,48025,"i",4,"global",0
11228,73308,"i",4,"global",1
11228,94423,"i",4,"global",0
11229,72456,"i",4,"global",0
11229,74258,"i",4,"global",0
11229,96445,"i",4,"global",0
11229,101209,"i",4,"global",0
11230,456,"i",4,"region",1
11230,66250,"i",4,"global",1
11230,73294,"i",4,"global",1
11230,94623,"i",4,"global",0
11230,97292,"i",4,"global",0
11230,98126,"i",4,"global",1
11230,105895,"i",4,"global",0
11231,17645,"i",4,"region",1
11231,24327,"i",4,"global",1
11231,31410,"i",4,"global",1
11231,33905,"i",4,"global",0
11231,35088,"i",4,"global",0
11231,37076,"i",4,"global",0
11231,63511,"i",4,"global",0
11231,69381,"i",4,"global",0
11231,85201,"i",4,"global",0
11231,87846,"i",4,"global",0
11232,26377,"i",4,"global",0
11232,41414,"i",4,"global",0
11232,42858,"i",4,"global",0
11232,54051,"i",4,"global",0
11232,56122,"i",4,"global",0
11232,78633,"i",3,"global",0
11232,88940,"i",4,"global",0
11233,13657,"i",4,"region",1
11233,36216,"i",4,"global",0
11233,42253,"i",3,"global",0
11233,58298,"i",4,"global",1
11233,80326,"i",4,"global",0
11233,101936,"i",4,"global",1
11234,599,"i",4,"region",1
11234,22157,"i",4,"global",0
11234,27643,"i",4,"global",1
11234,34342,"i",4,"global",1
11234,41426,"i",4,"global",1
11234,44198,"i",4,"global",0
11234,51681,"i",4,"global",0
11234,57114,"i",4,"global",0
11234,76370,"i",4,"global",1
11234,92663,"i",4,"global",0
11235,30773,"i",4,"global",1
11235,38021,"i",4,"global",0
11235,49280,"i",4,"global",1
11235,98822,"i",4,"global",0
11236,22276,"i",4,"global",0
11236,27706,"i",4,"global",0
11236,28713,"i",4,"global",1
11236,39065,"i",4,"global",0
11236,58128,"i",4,"global",0
11236,67341,"i",4,"global",1
11236,73428,"i",4,"global",1
11236,80609,"i",4,"global",1
11236,88126,"i",4,"global",0
11237,26223,"i",4,"global",1
11237,40912,"i",4,"global",0
11237,66095,"i",4,"global",0
11237,82617,"i",4,"region",0
11237,98737,"i",4,"global",1
11238,3899,"i",4,"region",0
11238,16212,"i",4,"region",1
11238,22501,"i",4,"global",1
11238,34067,"i",4,"region",1
11238,40251,"i",4,"global",1
11238,55847,"i",4,"global",0
11238,77966,"i",4,"global",0
11238,94445,"i",4,"global",0
11238,99139,"i",4,"global",1
11238,108670,"i",4,"global",1
11238,111379,"i",4,"global",0
11239,27199,"i",4,"global",1
11239,74331,"i",4,"global",0
11240,6665,"i",4,"region",1
11240,8481,"i",4,"global",0
11240,90192,"i",4,"global",1
11240,95360,"i",4,"global",0
11240,96787,"i",4,"global",0
11241,32584,"i",4,"global",0
11241,49816,"i",4,"global",1
11241,51262,"i",4,"global",1
11241,53633,"i",4,"global",1
11241,67652,"i",4,"global",1
11241,72639,"i",4,"global",0
11241,75379,"i",4,"global",0
11241,77599,"i",4,"global",1
11241,90604,"i",4,"global",1
11242,35202,"i",4,"global",1
11242,97612,"i",4,"region",0
11242,98267,"i",4,"global",1
11242,99345,"i",4,"global",1
11242,105493,"i",4,"global",1
11243,56337,"i",4,"global",0
11243,79640,"i",4,"global",1
11244,3299,"i",4,"region",1
11244,38846,"i",4,"global",0
11244,51376,"i",4,"global",0
11244,53511,"i",4,"global",0
11244,55328,"i",4,"global",0
11244,97074,"i",4,"global",0
11244,103841,"i",4,"global",0
11244,111038,"i",4,"global",0
11245,30896,"i",4,"global",1
11245,40323,"i",4,"global",0
11245,55077,"i",4,"global",0
11245,87986,"i",4,"region",1
11245,94715,"i",4,"global",1
11245,98502,"i",4,"global",0
11246,75423,"i",4,"global",0
11246,82257,"i",4,"global",0
11246,92958,"i",4,"global",0
11247,31745,"i",4,"global",0
11247,41180,"i",4,"global",0
11247,55666,"i",4,"global",1
11247,71041,"i",4,"global",1
11247,91540,"i",4,"global",1
11247,109570,"i",4,"global",0
11247,118769,"i",4,"global",0
11248,24139,"i",4,"global",0
11248,65701,"i",4,"global",1
11248,79786,"i",4,"global",1
11248,95093,"i",4,"global",0
11248,95345,"i",4,"global",1
11248,100717,"i",4,"global",0
11249,706,"i",4,"region",0
11249,44049,"i",4,"global",0
11249,104113,"i",4,"global",1
11250,2395,"i",4,"region",1
11250,22636,"i",4,"global",1
11250,23947,"i",4,"global",0
11250,39322,"i",4,"global",0
11250,48846,"i",4,"global",1
11250,59373,"i",4,"global",1
11250,65381,"i",4,"global",0
11250,71512,"i",4,"global",1
11250,86159,"i",4,"global",0
11250,93404,"i",4,"global",0
11251,25618,"i",4,"global",0
11251,40825,"i",4,"global",0
11251,42647,"i",4,"global",1
11251,45075,"i",4,"global",1
11251,74796,"i",4,"global",0
11252,25552,"i",4,"global",0
11252,33082,"i",4,"global",0
11252,61185,"i",3,"global",0
11253,16734,"i",4,"region",1
11253,22902,"i",4,"global",0
11253,25416,"i",4,"global",0
11253,25612,"i",4,"global",0
11253,29511,"i",4,"global",0
11253,41510,"i",4,"global",1
11253,68148,"i",4,"global",0
11253,98650,"i",4,"global",0
11253,115383,"i",4,"global",1
11254,10605,"i",4,"region",1
11254,31220,"i",4,"global",0
11254,38475,"i",4,"global",0
11254,62713,"i",4,"global",0
11254,66339,"i",4,"global",1
11254,90168,"i",4,"global",0
11254,120455,"i",4,"global",0
11255,9215,"i",4,"region",0
11255,28188,"i",4,"global",0
11255,51084,"i",4,"global",0
11255,57591,"i",4,"global",0
11255,64973,"i",4,"global",0
11256,6557,"i",4,"global",0
11256,32120,"i",4,"global",0
11256,41143,"i",4,"global",0
11256,45393,"i",4,"global",1
11256,90986,"i",4,"global",0
11256,91165,"i",4,"global",0
11256,100277,"i",4,"global",0
11257,1817,"i",1,"region",1
11257,8025,"i",4,"region",0
11257,15511,"i",4,"global",0
11257,42685,"i",4,"global",1
11257,46122,"i",4,"global",0
11257,49332,"i",4,"global",0
11257,51484,"i",4,"global",1
11257,87705,"i",4,"global",1
11258,3342,"i",4,"region",0
11258,24242,"i",4,"global",0
11258,26216,"i",4,"global",0
11258,43550,"i",4,"global",0
11258,46853,"i",4,"global",1
11258,50010,"i",4,"global",0
11258,78971,"i",4,"global",0
11258,109221,"i",4,"global",0
11258,110823,"i",4,"global",0
11259,5391,"i",4,"region",1
11259,8612,"i",4,"region",1
11259,19293,"i",4,"region",0
11259,26942,"i",4,"global",0
11259,30428,"i",4,"global",0
11259,36864,"i",4,"global",1
11259,39531,"i",4,"global",1
11259,39773,"i",4,"global",0
11259,56315,"i",4,"global",0
11259,57297,"i",4,"global",0
11259,71800,"i",4,"global",1
11259,81810,"i",4,"global",0
11259,101100,"i",4,"global",0
11260,20597,"i",4,"global",0
11260,52442,"i",4,"global",1
11260,79227,"i",4,"global",0
11260,87504,"i",4,"global",0
11260,98672,"i",4,"global",0
11260,99261,"i",4,"global",0
11260,107333,"i",4,"global",0
11261,869,"i",4,"region",0
11261,2652,"i",4,"region",1
11261,18834,"i",4,"region",1
11261,22364,"i",4,"global",0
11261,45462,"i",4,"global",0
11261,46341,"i",4,"global",1
11261,51598,"i",4,"global",1
11261,75632,"i",4,"global",0
11261,103411,"i",4,"region",0
11261,106578,"i",4,"global",1
11262,8738,"i",4,"region",0
11262,69621,"i",4,"global",1
11262,77071,"i",4,"global",0
11262,81785,"i",4,"global",0
11262,88276,"i",4,"region",1
11263,18089,"i",1,"region",0
11263,24392,"i",4,"global",0
11263,55474,"i",4,"global",1
11263,68436,"i",4,"global",0
11263,114114,"i",4,"global",0
11264,18291,"i",4,"region",0
11264,31197,"i",4,"global",0
11264,55088,"i",4,"global",0
11264,62820,"i",4,"global",1
11264,67432,"i",4,"global",0
11264,86629,"i",4,"global",0
11264,89487,"i",4,"region",0
11265,26651,"i",4,"global",0
11265,38664,"i",4,"global",0
11265,46868,"i",4,"global",0
11265,61986,"i",4,"global",0
11265,78202,"i",4,"global",0
11265,79352,"i",4,"global",1
11265,84250,"i",4,"global",0
11265,88346,"i",4,"global",0
11265,91068,"i",4,"global",0
11265,98754,"i",4,"global",0
11266,32288,"i",4,"global",0
11266,42099,"i",4,"global",0
11266,51414,"i",4,"global",0
11266,52882,"i",4,"global",0
11266,65379,"i",4,"global",0
11267,4102,"i",4,"region",0
11267,26365,"i",4,"global",1
11267,34339,"i",4,"global",1
11267,35953,"i",4,"global",0
11267,56601,"i",4,"global",1
11267,63045,"i",4,"global",1
11267,75268,"i",4,"global",0
11267,76741,"i",4,"global",0
11267,77739,"i",4,"global",1
11267,82869,"i",4,"region",0
11267,101739,"i",4,"global",1
11267,107416,"i",4,"global",1
11268,11044,"i",4,"region",0
11268,27130,"i",4,"global",1
11268,52035,"i",4,"global",0
11268,62021,"i",4,"global",1
11268,78569,"i",4,"global",0
11268,79022,"i",4,"global",0
11268,82035,"i",4,"global",0
11268,82739,"i",4,"global",0
11268,92103,"i",4,"global",0
11269,31028,"i",4,"global",1
11269,37716,"i",4,"global",1
11269,52156,"i",4,"global",1
11269,67541,"i",4,"global",0
11269,106477,"i",4,"global",0
11270,22350,"i",4,"global",0
11270,57511,"i",4,"global",0
11270,71279,"i",4,"global",0
11271,6823,"i",3,"region",1
11271,10333,"i",4,"region",0
11271,32298,"i",4,"global",0
11271,80531,"i",4,"global",0
11271,106922,"i",4,"global",0
11272,22819,"i",4,"global",0
11272,33060,"i",4,"global",0
11272,78298,"i",4,"global",1
11272,97637,"i",4,"global",1
11273,13162,"i",4,"region",1
11273,15917,"i",4,"region",1
11273,74568,"i",4,"global",0
11273,101439,"i",4,"global",0
11274,13069,"i",4,"region",0
11274,45272,"i",4,"global",0
11274,50510,"i",4,"global",0
11274,56623,"i",4,"global",1
11274,83775,"i",4,"global",0
11274,92877,"i",4,"region",1
11274,99363,"i",4,"global",0
11275,32902,"i",4,"global",0
11275,38463,"i",1,"global",1
11275,38871,"i",4,"global",0
11275,54871,"i",4,"global",0
11275,63883,"i",4,"global",0
11275,73610,"i",4,"global",1
11275,86902,"i",4,"global",1
11275,91977,"i",4,"global",1
11275,95240,"i",4,"global",0
11276,3729,"i",4,"region",1
11276,11283,"i",4,"region",1
11276,26639,"i",4,"global",0
11276,40050,"i",4,"global",1
11276,85190,"i",4,"global",1
11276,101643,"i",4,"region",0
11277,9583,"i",4,"region",0
11277,26140,"i",4,"global",1
11277,27151,"i",4,"global",1
11277,33792,"i",4,"global",0
11277,37813,"i",4,"global",0
11277,50420,"i",4,"global",1
11277,88160,"i",4,"global",0
11277,88190,"i",4,"global",0
11277,100579,"i",4,"region",1
11277,101917,"i",4,"region",0
11278,40,"i",4,"region",1
11278,7275,"i",4,"region",1
11278,27061,"i",4,"global",0
11278,55005,"i",4,"global",0
11278,75132,"i",4,"global",1
11278,86399,"i",4,"global",1
11278,91192,"i",4,"global",0
11278,92218,"i",4,"global",0
11278,98390,"i",4,"global",0
11278,100546,"i",4,"global",0
11278,105876,"i",4,"global",0
11279,171,"i",4,"global",1
11279,23223,"i",4,"global",1
11279,31898,"i",4,"global",1
11279,40724,"i",4,"global",0
11279,51137,"i",4,"global",1
11279,85295,"i",4,"global",0
11279,99728,"i",4,"global",0
11280,4075,"i",4,"region",1
11280,6647,"i",4,"region",0
11280,29447,"i",4,"global",0
11280,43257,"i",4,"global",1
11280,65201,"i",4,"global",0
11280,87338,"i",4,"global",0
11280,102532,"i",4,"global",0
11281,22099,"i",3,"global",1
11281,40046,"i",4,"global",0
11281,61202,"i",4,"global",0
11281,78234,"i",4,"global",1
11281,95217,"i",4,"global",0
11282,15567,"i",4,"region",0
11282,58147,"i",4,"global",0
11282,77946,"i",4,"global",1
11282,105064,"i",3,"global",0
11282,107234,"i",4,"global",1
11283,21773,"i",4,"global",0
11283,26025,"i",4,"global",1
11283,74073,"i",4,"global",0
11283,75309,"i",4,"global",0
11283,78160,"i",4,"global",1
11284,12219,"i",3,"global",1
11284,43237,"i",4,"global",1
11284,61078,"i",4,"global",1
11284,87192,"i",4,"global",0
11284,94421,"i",4,"global",1
11284,96951,"i",4,"global",0
11285,24011,"i",4,"global",1
11285,27202,"i",4,"global",1
11285,35974,"i",4,"global",0
11285,39543,"i",4,"global",1
11285,39682,"i",4,"global",1
11285,41490,"i",4,"global",1
11285,44590,"i",4,"global",0
11285,45362,"i",4,"global",1
11285,66403,"i",4,"global",0
11286,12857,"i",4,"region",1
11286,13110,"i",4,"region",0
11286,43490,"i",4,"global",0
11286,45396,"i",4,"global",0
11286,51113,"i",4,"global",0
11286,66389,"i",4,"global",1
11286,80037,"i",4,"global",1
11286,85605,"i",4,"global",1
11286,99387,"i",4,"global",0
11286,107482,"i",4,"global",0
11287,34586,"i",4,"global",1
11287,38484,"i",4,"region",1
11287,42742,"i",4,"global",1
11287,44518,"i",4,"global",1
11287,47023,"i",4,"global",1
11287,49767,"i",4,"global",1
11287,83841,"i",4,"global",0
11287,93150,"i",4,"global",0
11287,93783,"i",4,"global",0
11287,111452,"i",4,"global",0
11287,115545,"i",4,"global",0
11288,17345,"i",4,"region",0
11288,24192,"i",4,"global",0
11288,25236,"i",4,"global",0
11288,27067,"i",4,"global",0
11288,46006,"i",4,"global",1
11288,55036,"i",4,"global",0
11288,82963,"i",4,"region",0
11288,88836,"i",4,"global",0
11289,40032,"i",4,"global",0
11289,43951,"i",4,"global",0
11289,46721,"i",4,"global",0
11289,47343,"i",4,"global",0
11289,52660,"i",4,"global",1
11289,66209,"i",4,"global",1
11289,70835,"i",4,"global",0
11289,79310,"i",4,"global",0
11289,86349,"i",4,"global",0
11289,88286,"i",4,"global",1
11289,94954,"i",4,"global",1
11289,97419,"i",4,"global",0
11290,21016,"i",4,"global",0
11290,24194,"i",4,"global",0
11290,35447,"i",4,"region",1
11290,39984,"i",4,"global",1
11290,43847,"i",4,"global",0
11290,54226,"i",4,"global",0
11290,97443,"i",4,"global",0
11290,104273,"i",4,"global",0
11291,3698,"i",4,"region",1
11291,11528,"i",4,"global",0
11291,29652,"i",4,"global",0
11291,42860,"i",4,"global",0
11291,66120,"i",4,"global",1
11291,76587,"i",4,"global",1
11291,87400,"i",4,"global",0
11291,97954,"i",4,"global",0
11292,38988,"i",4,"global",1
11292,44639,"i",4,"global",0
11292,46591,"i",4,"global",1
11292,48775,"i",4,"global",1
11293,20216,"i",4,"global",0
11293,33881,"i",4,"global",1
11293,43665,"i",4,"global",0
11293,87998,"i",4,"global",1
11293,89600,"i",4,"global",0
11293,92775,"i",4,"global",0
11293,95936,"i",4,"global",0
11293,98118,"i",4,"global",0
11293,101299,"i",4,"global",1
11294,15818,"i",4,"region",0
11294,29539,"i",4,"global",0
11294,45764,"i",4,"global",0
11294,67189,"i",4,"global",0
11294,70027,"i",4,"global",0
11294,83586,"i",4,"global",0
11294,100660,"i",4,"global",0
11294,111738,"i",4,"global",0
11295,27819,"i",4,"global",0
11295,56472,"i",4,"global",1
11295,61232,"i",4,"global",0
11295,69641,"i",4,"global",0
11295,91103,"i",4,"global",0
11295,102194,"i",4,"global",0
11295,117307,"i",4,"global",0
11296,13160,"i",4,"region",1
11296,18892,"i",4,"region",0
11296,40097,"i",4,"global",0
11296,43949,"i",4,"global",0
11296,55809,"i",4,"global",0
11296,81138,"i",4,"global",0
11296,89012,"i",4,"global",0
11296,90518,"i",4,"global",1
11297,9181,"i",4,"region",1
11297,63320,"i",4,"global",1
11297,94155,"i",4,"global",1
11297,95167,"i",4,"global",0
11298,12955,"i",4,"region",1
11298,35567,"i",4,"global",1
11298,43022,"i",4,"global",0
11298,60053,"i",4,"global",0
11298,73239,"i",4,"global",0
11298,92177,"i",4,"global",0
11299,22156,"i",4,"global",0
11299,67459,"i",4,"global",0
11299,118833,"i",4,"global",0
11300,2167,"i",4,"global",1
11300,16225,"i",4,"region",0
11300,19472,"i",4,"region",1
11300,26319,"i",4,"global",1
11300,55345,"i",4,"global",1
11300,55492,"i",4,"global",1
11300,58367,"i",4,"global",0
11300,68600,"i",4,"global",0
11300,121151,"i",4,"global",1
11301,14839,"i",4,"global",0
11301,20106,"i",4,"global",1
11301,26420,"i",4,"global",1
11301,35511,"i",4,"global",0
11301,65000,"i",4,"global",1
11301,70496,"i",4,"global",0
11301,71263,"i",4,"global",1
11301,103043,"i",4,"global",1
11301,113303,"i",4,"global",0
11302,2957,"i",3,"region",1
11302,3949,"i",4,"region",1
11302,24760,"i",4,"global",0
11302,31694,"i",4,"global",1
11302,45059,"i",4,"global",0
11302,80878,"i",4,"global",0
11302,92181,"i",4,"global",1
11302,92381,"i",4,"global",0
11302,95415,"i",4,"global",1
11303,38453,"i",4,"global",1
11303,45923,"i",4,"global",0
11303,90362,"i",4,"global",1
11303,90644,"i",4,"global",0
11303,104923,"i",4,"global",0
11303,107103,"i",4,"global",0
11304,20798,"i",4,"global",0
11304,26331,"i",1,"global",0
11304,49629,"i",4,"global",1
11304,77943,"i",4,"global",0
11304,102384,"i",4,"global",0
11304,111119,"i",4,"global",0
11304,112209,"i",4,"global",0
11305,52022,"i",4,"global",0
11305,71900,"i",4,"global",0
11305,99494,"i",4,"global",0
11305,102864,"i",4,"global",0
11306,18307,"i",4,"region",1
11306,48893,"i",4,"region",0
11306,115794,"i",4,"region",0
11307,39437,"i",4,"global",1
11307,42378,"i",4,"global",0
11307,42709,"i",4,"global",0
11307,51834,"i",4,"global",0
11307,66433,"i",4,"global",1
11307,69915,"i",4,"global",1
11307,78185,"i",4,"global",0
11307,79033,"i",4,"global",1
11307,83615,"i",4,"global",1
11307,101852,"i",4,"global",0
11307,108060,"i",4,"global",0
11308,60527,"i",4,"global",0
11308,74576,"i",4,"region",1
11308,98379,"i",4,"global",0
11308,104027,"i",4,"global",0
11308,122474,"i",4,"global",1
11310,15943,"i",4,"region",0
11310,26921,"i",4,"global",0
11310,30108,"i",4,"global",1
11310,30757,"i",4,"global",0
11310,57299,"i",4,"global",0
11310,89326,"i",4,"global",0
11310,112382,"i",4,"global",0
11311,3181,"i",4,"global",1
11311,47348,"i",4,"global",0
11311,71178,"i",4,"global",1
11311,85079,"i",4,"global",1
11311,87985,"i",4,"global",0
11312,86472,"i",4,"region",1
11312,113987,"i",4,"global",0
11313,3865,"i",4,"region",0
11313,27597,"i",4,"global",1
11313,37060,"i",4,"global",1
11313,53271,"i",4,"global",0
11313,71228,"i",4,"global",1
11313,73626,"i",4,"global",1
11313,99257,"i",4,"global",0
11313,100219,"i",4,"global",1
11314,47430,"i",4,"global",0
11314,48559,"i",4,"global",0
11314,66075,"i",4,"global",0
11314,87600,"i",4,"global",1
11314,90231,"i",4,"global",0
11314,98299,"i",4,"global",1
11315,18867,"i",4,"region",0
11315,29735,"i",4,"global",0
11315,33053,"i",4,"global",0
11315,49994,"i",4,"global",1
11315,97391,"i",4,"global",0
11315,112656,"i",4,"region",1
11316,27995,"i",4,"global",1
11316,39022,"i",4,"global",1
11316,40214,"i",4,"global",1
11316,64267,"i",4,"global",0
11316,73827,"i",4,"global",1
11316,84360,"i",4,"global",0
11317,24817,"i",4,"global",0
11317,27548,"i",4,"global",1
11317,29831,"i",4,"global",1
11317,39030,"i",2,"global",1
11317,49313,"i",4,"global",1
11317,73823,"i",4,"global",1
11317,79501,"i",4,"global",0
11317,85428,"i",4,"global",0
11318,2698,"i",4,"region",0
11318,27196,"i",4,"global",0
11318,28641,"i",4,"global",1
11318,34450,"i",4,"global",0
11318,86297,"i",4,"global",0
11318,97171,"i",4,"global",0
11319,8878,"i",4,"region",0
11319,32519,"i",4,"global",1
11319,36873,"i",4,"global",1
11319,40139,"i",4,"global",0
11319,69006,"i",4,"global",0
11319,73733,"i",4,"global",1
11320,41480,"i",4,"global",0
11320,84068,"i",4,"global",1
11320,90089,"i",4,"global",0
11320,101953,"i",4,"global",0
11321,47900,"i",4,"global",1
11321,48684,"i",4,"global",0
11321,53579,"i",4,"global",0
11321,91616,"i",4,"global",0
11321,92425,"i",4,"global",1
11321,105938,"i",4,"global",0
11322,34207,"i",4,"global",0
11322,66672,"i",4,"global",0
11322,72484,"i",4,"global",1
11322,97692,"i",4,"global",0
11322,100777,"i",4,"global",0
11323,12611,"i",4,"region",1
11323,23953,"i",4,"global",1
11323,30145,"i",4,"global",1
11323,33810,"i",4,"global",1
11323,47462,"i",4,"global",1
11323,51771,"i",4,"global",0
11323,80088,"i",4,"global",0
11323,119513,"i",4,"global",0
11324,23659,"i",4,"global",1
11324,39099,"i",4,"global",0
11324,42976,"i",4,"global",0
11324,46354,"i",4,"global",0
11324,50365,"i",4,"global",1
11324,74126,"i",4,"global",0
11324,85315,"i",4,"global",0
11324,87485,"i",4,"global",0
11324,96508,"i",4,"global",1
