"time","r0"
10269,0
10269,2
10270,0
10270,10
10270,3
10270,1
10270,7
10271,2
10271,1
10271,6
10271,3
10271,0
10272,1
10272,1
10272,1
10272,0
10272,0
10272,1
10273,0
10273,0
10273,3
10273,1
10273,3
10274,0
10274,4
10274,1
10274,0
10274,0
10275,0
10275,2
10275,1
10275,1
10275,3
10275,0
10275,0
10275,0
10275,1
10276,0
10276,0
10276,2
10276,7
10276,1
10276,3
10277,1
10277,4
10277,1
10277,1
10277,1
10277,4
10277,0
10277,0
10278,3
10278,1
10278,0
10279,1
10279,0
10279,0
10279,1
10279,3
10280,0
10280,3
10280,0
10281,0
10281,0
10281,1
10281,0
10281,0
10281,0
10282,0
10282,1
10282,4
10282,0
10282,3
10282,0
10282,0
10283,0
10283,1
10283,0
10283,2
10283,1
10283,4
10283,1
10283,0
10284,0
10284,1
10284,0
10284,0
10284,5
10285,16
10285,1
10285,0
10285,0
10285,0
10285,0
10285,5
10285,0
10286,1
10286,7
10286,0
10286,1
10286,1
10286,1
10287,0
10287,0
10287,1
10287,0
10287,3
10287,1
10287,0
10287,0
10288,0
10288,1
10288,1
10288,2
10288,0
10288,9
10288,0
10288,0
10288,0
10288,0
10288,0
10288,3
10288,6
10288,1
10289,0
10289,1
10289,4
10289,0
10289,0
10290,1
10290,2
10290,2
10291,0
10291,0
10291,1
10291,0
10292,7
10292,0
10292,5
10292,1
10292,1
10292,0
10293,0
10293,0
10293,0
10293,3
10293,0
10293,0
10293,0
10294,1
10294,2
10294,1
10294,3
10294,0
10294,1
10294,1
10294,2
10295,0
10295,0
10295,2
10295,0
10295,0
10295,0
10295,0
10295,3
10295,0
10296,2
10296,1
10296,4
10296,2
10296,0
10296,0
10297,5
10297,1
10297,0
10297,0
10297,1
10297,1
10297,6
10297,3
10297,0
10297,0
10297,0
10298,1
10298,5
10298,1
10298,0
10298,0
10298,0
10299,5
10299,1
10299,9
10299,0
10299,0
10299,0
10299,0
10300,0
10300,0
10300,6
10300,0
10301,0
10301,1
10301,0
10301,0
10301,1
10302,0
10302,1
10302,0
10302,0
10302,3
10303,4
10303,0
10303,0
10303,1
10303,0
10303,0
10304,0
10304,2
10304,0
10304,4
10304,5
10304,0
10305,1
10305,0
10305,1
10306,0
10306,4
10306,2
10306,7
10306,0
10306,0
10306,0
10306,8
10306,4
10306,5
10306,0
10306,1
10307,1
10307,1
10307,1
10307,0
10307,0
10307,3
10307,0
10308,0
10308,1
10308,0
10308,0
10308,0
10309,1
10309,9
10309,0
10309,0
10309,1
10309,1
10309,1
10310,0
10310,0
10310,0
10310,1
10310,0
10310,2
10310,1
10310,0
10311,2
10311,0
10311,0
10311,1
10311,0
10311,0
10311,0
10311,3
10312,0
10312,1
10313,0
10313,0
10313,0
10313,0
10313,1
10314,0
10314,0
10314,1
10315,2
10315,6
10315,0
10315,0
10315,0
10315,0
10316,2
10316,1
10316,0
10316,1
10316,0
10316,0
10316,0
10316,0
10316,0
10316,0
10317,0
10317,0
10317,1
10317,1
10317,0
10317,0
10317,1
10318,0
10318,0
10318,0
10318,0
10318,3
10318,0
10318,4
10319,0
10319,0
10319,0
10319,0
10319,1
10319,1
10320,4
10320,0
10320,3
10320,0
10320,0
10320,0
10321,2
10321,1
10321,0
10321,0
10321,6
10321,1
10321,0
10321,1
10321,0
10322,1
10322,0
10322,0
10322,2
10323,3
10323,0
10323,0
10323,0
10323,2
10323,0
10323,0
10323,2
10323,4
10324,12
10324,1
10324,0
10324,5
10324,0
10324,0
10324,0
10325,10
10325,7
10325,0
10325,2
10325,1
10325,0
10326,1
10326,0
10326,0
10326,0
10326,0
10326,1
10326,0
10327,0
10327,0
10327,4
10327,3
10327,0
10327,0
10328,7
10328,4
10328,1
10329,0
10329,0
10330,2
10330,0
10330,0
10331,1
10331,0
10331,0
10331,0
10331,0
10332,0
10332,2
10332,0
10333,2
10333,2
10333,1
10333,11
10334,0
10334,10
10334,8
10334,1
10334,1
10334,1
10334,1
10334,0
10334,0
10334,4
10334,0
10334,0
10335,2
10335,0
10335,0
10335,8
10335,2
10335,2
10336,6
10336,1
10336,0
10336,0
10336,0
10336,1
10336,0
10336,1
10336,0
10337,0
10337,0
10337,1
10337,3
10337,0
10337,0
10337,0
10338,0
10338,1
10338,0
10338,0
10339,0
10339,0
10340,4
10340,0
10340,1
10340,0
10340,0
10341,1
10341,0
10342,0
10343,1
10343,0
10344,0
10344,0
10344,14
10344,0
10345,0
10345,7
10345,0
10345,0
10346,1
10346,4
10346,1
10346,0
10346,0
10346,0
10346,0
10346,0
10346,0
10346,0
10346,0
10347,1
10348,0
10348,1
10348,1
10349,0
10349,5
10349,1
10349,0
10349,3
10349,1
10349,0
10349,0
10349,1
10350,0
10350,0
10350,0
10350,1
10350,2
10350,0
10351,0
10351,0
10351,0
10351,0
10351,0
10351,0
10351,0
10351,2
10351,0
10351,0
10352,0
10352,2
10352,3
10352,0
10352,0
10352,0
10352,3
10352,0
10352,0
10352,0
10353,0
10353,0
10353,0
10353,1
10353,1
10354,7
10354,1
10354,0
10354,1
10354,1
10354,0
10355,6
10355,0
10355,0
10355,1
10356,0
10356,0
10356,1
10356,0
10356,3
10356,5
10356,0
10356,2
10356,0
10357,1
10357,1
10357,0
10357,1
10357,0
10358,0
10358,0
10358,1
10358,0
10358,1
10358,8
10358,0
10358,1
10359,0
10359,0
10359,4
10359,3
10359,0
10359,1
10359,0
10359,0
10359,8
10359,0
10359,0
10360,0
10360,1
10360,3
10360,1
10360,2
10360,1
10360,1
10360,1
10360,0
10360,0
10361,0
10361,0
10361,1
10361,0
10362,2
10362,0
10362,2
10362,1
10362,7
10362,0
10362,0
10362,0
10363,8
10363,0
10363,0
10363,1
10363,0
10363,0
10364,4
10364,2
10364,0
10364,2
10364,6
10364,0
10365,1
10365,0
10365,0
10365,0
10365,0
10366,1
10366,0
10366,2
10366,0
10367,0
10367,0
10367,4
10367,1
10367,0
10367,0
10368,0
10368,2
10368,0
10368,0
10368,0
10369,2
10369,0
10369,0
10369,0
10370,0
10370,1
10370,1
10370,2
10370,3
10370,0
10370,0
10371,1
10371,1
10371,0
10371,1
10372,0
10372,6
10372,0
10372,0
10373,0
10373,0
10373,1
10373,0
10374,1
10374,0
10374,0
10374,0
10374,1
10374,0
10374,0
10375,0
10375,4
10375,0
10375,3
10375,0
10375,6
10375,4
10375,4
10375,0
10377,0
10377,5
10377,1
10377,2
10377,0
10377,3
10377,0
10377,0
10378,0
10378,0
10378,0
10378,0
10378,0
10379,6
10379,1
10379,0
10379,0
10379,1
10380,0
10380,0
10380,0
10381,1
10381,2
10381,0
10381,1
10381,1
10381,0
10381,0
10382,0
10382,1
10382,1
10382,0
10382,0
10383,0
10383,0
10383,0
10383,2
10384,0
10384,0
10384,0
10384,1
10384,1
10384,0
10384,0
10384,1
10385,6
10385,0
10386,0
10386,0
10386,0
10386,1
10386,0
10386,0
10387,0
10387,0
10387,0
10387,1
10387,0
10387,0
10388,1
10388,0
10388,0
10388,0
10388,0
10388,1
10388,0
10388,0
10389,0
10389,0
10389,2
10389,0
10389,0
10389,1
10390,3
10390,1
10390,0
10390,4
10390,0
10390,0
10390,0
10390,0
10391,0
10391,0
10391,6
10391,1
10391,0
10391,4
10391,0
10392,0
10392,3
10392,5
10392,3
10393,1
10393,0
10393,1
10393,0
10393,0
10393,0
10394,0
10394,0
10394,5
10394,0
10394,0
10394,0
10394,2
10394,0
10394,0
10395,0
10395,9
10395,4
10395,1
10396,1
10396,2
10396,1
10396,0
10396,2
10396,0
10397,2
10397,21
10397,1
10398,0
10398,0
10398,4
10398,0
10398,1
10398,3
10398,0
10398,0
10399,5
10399,0
10399,0
10399,0
10399,1
10399,0
10400,2
10400,5
10400,1
10400,0
10401,1
10401,1
10401,0
10401,0
10401,0
10401,0
10402,5
10402,1
10402,0
10402,1
10403,3
10403,0
10403,1
10403,1
10403,1
10403,0
10403,1
10403,0
10404,1
10404,5
10404,2
10404,0
10404,0
10405,1
10405,4
10406,0
10406,1
10406,1
10406,1
10406,0
10406,0
10407,0
10407,1
10407,0
10407,5
10407,0
10408,0
10408,1
10408,0
10408,0
10408,0
10408,0
10409,0
10409,0
10409,1
10409,1
10409,0
10409,2
10409,0
10410,1
10410,1
10410,0
10410,0
10410,0
10411,0
10411,0
10411,1
10411,4
10411,0
10411,0
10411,0
10412,0
10412,1
10412,1
10413,0
10413,0
10413,5
10413,0
10414,0
10414,0
10414,0
10414,0
10414,0
10414,1
10414,0
10414,4
10415,0
10415,0
10415,1
10415,0
10416,1
10416,0
10416,0
10416,0
10416,0
10416,1
10416,2
10416,0
10416,1
10417,0
10417,0
10417,2
10417,0
10417,1
10417,0
10417,1
10418,1
10418,8
10418,0
10418,0
10418,2
10419,0
10420,0
10420,0
10420,9
10420,0
10420,1
10420,0
10421,0
10421,0
10421,0
10421,0
10422,0
10422,0
10422,2
10423,2
10423,0
10423,0
10424,0
10424,4
10425,2
10425,0
10425,0
10425,5
10425,0
10425,0
10425,0
10425,0
10425,3
10426,0
10426,0
10426,0
10426,2
10426,0
10427,0
10427,0
10428,0
10428,0
10428,0
10428,0
10428,0
10428,4
10429,0
10429,8
10429,0
10429,2
10429,1
10429,0
10430,8
10430,0
10430,2
10430,0
10430,9
10430,0
10430,0
10431,1
10431,1
10431,1
10431,0
10432,0
10432,3
10432,0
10432,1
10432,2
10432,0
10432,1
10433,0
10433,0
10433,4
10434,1
10434,0
10434,0
10434,1
10434,1
10434,0
10434,0
10435,1
10435,0
10435,0
10435,0
10435,0
10435,0
10435,5
10435,0
10435,1
10436,3
10436,0
10436,0
10436,4
10437,0
10438,2
10438,0
10438,3
10438,0
10438,0
10439,0
10439,0
10439,0
10439,2
10439,6
10439,1
10439,0
10440,0
10440,2
10440,1
10440,3
10440,4
10440,0
10440,1
10440,6
10440,1
10440,0
10440,0
10440,0
10440,0
10440,2
10441,0
10441,1
10441,1
10442,0
10442,0
10442,0
10442,0
10442,0
10442,11
10442,0
10442,0
10443,2
10443,0
10443,1
10444,0
10444,1
10444,3
10444,0
10445,4
10445,0
10445,0
10445,4
10447,0
10447,0
10447,0
10447,1
10447,1
10447,0
10447,3
10448,1
10448,4
10448,0
10448,0
10448,1
10449,0
10449,1
10449,0
10449,1
10449,0
10450,0
10450,0
10450,2
10450,1
10450,0
10451,0
10451,0
10451,1
10451,1
10452,0
10452,0
10452,1
10452,0
10452,13
10452,6
10452,0
10452,0
10453,7
10453,0
10453,1
10453,0
10453,2
10453,1
10453,0
10453,4
10453,4
10453,1
10453,0
10453,0
10454,5
10454,1
10454,4
10454,0
10454,0
10454,0
10454,1
10454,1
10455,1
10455,0
10455,0
10455,2
10455,0
10455,0
10455,0
10455,2
10455,1
10456,2
10456,1
10456,1
10456,1
10457,0
10457,3
10457,2
10457,0
10457,1
10458,1
10458,0
10458,2
10458,6
10458,2
10459,0
10459,1
10459,1
10460,0
10460,15
10460,2
10461,0
10461,0
10461,0
10461,4
10462,0
10462,0
10462,0
10462,2
10462,0
10463,1
10463,1
10463,0
10463,2
10463,0
10463,0
10464,0
10464,1
10465,0
10465,0
10465,4
10465,1
10465,0
10465,1
10465,0
10465,0
10466,2
10466,0
10466,0
10466,1
10466,0
10466,0
10466,0
10467,1
10467,0
10467,0
10467,0
10468,0
10468,5
10468,0
10468,4
10468,1
10468,5
10468,3
10469,0
10469,1
10469,0
10469,5
10470,0
10470,0
10470,0
10470,0
10470,3
10470,0
10470,0
10470,0
10470,0
10471,0
10471,0
10471,0
10471,9
10471,1
10471,3
10471,0
10471,0
10471,0
10472,1
10472,4
10472,3
10472,6
10472,0
10472,2
10472,2
10472,2
10472,0
10474,0
10474,1
10474,3
10474,0
10474,0
10474,3
10474,0
10474,0
10474,2
10474,0
10474,1
10474,0
10475,2
10475,1
10475,0
10475,5
10475,1
10475,0
10476,3
10476,1
10476,5
10476,4
10476,0
10476,0
10476,0
10476,0
10477,0
10477,1
10477,1
10477,1
10478,0
10478,1
10478,9
10478,1
10478,0
10478,3
10479,1
10479,3
10479,1
10479,0
10479,1
10480,0
10480,1
10480,0
10480,2
10480,0
10480,0
10480,0
10480,0
10481,0
10481,1
10481,5
10481,0
10481,0
10481,0
10481,0
10482,0
10482,0
10482,0
10483,0
10483,0
10483,0
10483,0
10483,0
10483,0
10484,0
10484,0
10484,0
10485,0
10485,0
10485,9
10485,0
10485,2
10485,2
10486,9
10486,4
10486,0
10486,0
10486,1
10486,1
10486,0
10486,1
10487,1
10487,0
10487,0
10487,0
10487,2
10487,1
10488,0
10488,1
10488,1
10488,0
10488,0
10488,0
10488,0
10488,0
10488,0
10488,0
10488,0
10489,0
10489,0
10489,0
10489,0
10489,0
10490,0
10490,0
10490,1
10491,1
10492,0
10492,1
10492,0
10493,3
10493,1
10493,5
10493,1
10493,0
10493,0
10493,1
10494,0
10494,5
10494,0
10494,0
10495,0
10495,0
10496,0
10496,8
10496,0
10496,0
10496,3
10496,2
10496,10
10496,0
10497,1
10497,1
10497,0
10498,0
10498,4
10498,11
10498,2
10498,1
10498,10
10498,3
10499,1
10499,0
10499,0
10499,0
10499,0
10500,1
10500,0
10500,2
10500,1
10500,0
10500,1
10501,1
10501,0
10501,5
10502,3
10502,1
10502,0
10502,6
10502,0
10502,0
10502,4
10503,0
10503,2
10503,0
10503,5
10503,1
10503,0
10503,1
10503,2
10503,1
10504,0
10504,0
10504,1
10505,4
10505,1
10505,1
10505,0
10505,8
10505,1
10505,0
10505,0
10505,1
10505,5
10505,0
10505,0
10505,0
10506,7
10506,2
10506,0
10506,0
10506,5
10506,0
10506,0
10507,0
10507,0
10507,7
10507,2
10507,0
10507,5
10507,6
10508,1
10508,1
10508,0
10508,2
10508,0
10508,1
10509,1
10509,1
10509,3
10509,0
10509,2
10509,0
10509,1
10509,3
10510,0
10510,1
10510,1
10510,11
10510,1
10511,0
10511,1
10511,1
10511,0
10511,0
10512,0
10512,0
10512,2
10512,4
10512,1
10512,0
10512,1
10512,0
10513,4
10513,0
10513,0
10514,1
10514,1
10515,1
10515,2
10515,2
10515,0
10515,0
10515,0
10515,1
10516,0
10516,0
10516,4
10516,2
10516,1
10516,0
10516,0
10516,1
10516,3
10516,1
10516,0
10516,1
10517,5
10517,0
10517,1
10517,0
10517,2
10518,0
10518,0
10518,1
10518,2
10518,3
10518,1
10518,0
10518,0
10518,0
10519,15
10519,0
10519,0
10519,2
10519,12
10519,0
10519,0
10520,0
10520,4
10520,0
10521,1
10521,8
10521,0
10521,0
10522,2
10522,5
10522,0
10522,1
10522,0
10522,0
10522,0
10523,4
10523,4
10524,0
10524,0
10524,1
10524,2
10524,0
10524,0
10524,0
10525,1
10525,0
10525,5
10526,0
10526,0
10526,1
10526,5
10527,0
10527,0
10527,0
10527,0
10527,0
10527,1
10527,10
10527,0
10527,3
10528,0
10528,3
10528,1
10528,0
10528,0
10529,0
10529,3
10529,4
10529,0
10529,0
10530,1
10530,0
10530,0
10530,0
10531,0
10531,1
10531,2
10531,0
10531,0
10532,0
10532,4
10532,0
10532,1
10532,1
10532,0
10533,1
10533,0
10533,0
10534,3
10534,0
10535,7
10535,0
10535,2
10535,0
10536,0
10536,0
10536,6
10536,0
10536,0
10536,1
10536,0
10536,0
10536,0
10536,0
10536,0
10536,0
10537,0
10537,0
10537,0
10537,0
10537,0
10537,1
10537,1
10537,0
10538,0
10538,0
10538,0
10538,2
10538,0
10538,1
10538,6
10538,1
10538,0
10538,1
10539,1
10539,0
10539,0
10539,6
10539,4
10539,0
10539,2
10539,3
10539,0
10540,2
10540,5
10540,0
10540,0
10541,0
10541,0
10541,4
10541,1
10541,0
10542,0
10542,0
10542,8
10542,0
10542,0
10543,3
10543,0
10543,0
10543,0
10543,1
10543,1
10543,0
10543,2
10543,0
10543,1
10543,0
10543,0
10544,17
10544,1
10544,5
10544,1
10544,2
10544,1
10544,0
10544,0
10545,1
10545,11
10545,0
10545,0
10545,1
10545,0
10545,0
10545,1
10545,0
10545,0
10546,1
10546,2
10546,0
10547,0
10547,0
10547,1
10547,12
10547,0
10547,0
10548,0
10548,0
10548,0
10548,0
10548,0
10549,2
10549,0
10549,5
10549,0
10549,1
10549,1
10549,0
10549,4
10549,0
10549,0
10550,0
10550,0
10550,0
10550,0
10550,1
10550,0
10550,0
10550,1
10550,0
10550,2
10550,1
10550,0
10551,0
10551,1
10551,1
10551,5
10552,0
10552,1
10552,0
10553,1
10553,4
10553,0
10553,0
10553,6
10553,1
10554,1
10554,1
10554,0
10554,0
10554,0
10554,0
10554,0
10554,0
10554,0
10555,0
10555,0
10555,0
10555,0
10555,1
10555,1
10555,0
10555,1
10555,1
10555,0
10556,0
10556,1
10556,1
10556,0
10556,1
10556,3
10557,0
10557,0
10557,0
10557,2
10557,0
10558,2
10558,0
10558,1
10558,0
10558,2
10558,1
10558,0
10558,0
10559,4
10559,1
10559,0
10559,13
10559,0
10560,4
10560,0
10560,7
10560,0
10560,0
10560,0
10561,0
10561,0
10561,4
10561,0
10561,0
10562,1
10562,1
10562,0
10562,3
10562,0
10562,0
10562,2
10562,0
10562,0
10562,0
10562,0
10562,0
10563,0
10563,0
10563,0
10563,0
10563,0
10563,0
10563,2
10564,2
10564,4
10564,0
10564,1
10565,0
10565,1
10565,0
10565,0
10565,0
10565,0
10565,1
10565,0
10566,0
10566,0
10566,0
10566,2
10567,3
10568,0
10568,0
10568,0
10568,0
10568,0
10569,1
10569,0
10569,0
10569,7
10569,0
10569,1
10570,8
10570,7
10570,0
10570,6
10570,0
10570,0
10570,1
10571,0
10571,0
10571,3
10571,1
10571,0
10571,0
10571,0
10571,1
10571,0
10572,1
10572,2
10573,1
10573,4
10573,0
10573,0
10573,10
10573,1
10573,0
10573,0
10573,1
10573,3
10573,2
10573,0
10573,0
10573,0
10574,10
10574,0
10574,2
10574,1
10574,1
10574,3
10574,0
10574,0
10575,0
10575,0
10575,0
10575,0
10575,1
10575,0
10576,0
10576,0
10576,0
10576,5
10576,8
10576,1
10576,0
10576,1
10577,0
10577,8
10577,0
10577,7
10577,1
10577,1
10578,1
10578,0
10578,3
10578,1
10578,1
10578,0
10579,3
10579,0
10579,11
10579,0
10579,0
10580,0
10580,4
10581,1
10581,5
10581,2
10581,0
10581,1
10581,0
10582,4
10582,1
10583,4
10583,1
10583,0
10583,1
10583,8
10583,0
10583,0
10584,2
10584,1
10584,1
10584,4
10584,0
10584,0
10584,1
10584,3
10584,0
10584,1
10584,0
10585,0
10585,0
10585,4
10585,0
10585,7
10586,0
10586,2
10586,8
10586,1
10586,0
10586,3
10586,0
10586,1
10586,0
10587,0
10587,0
10587,1
10587,0
10587,3
10587,0
10588,6
10588,3
10588,0
10588,0
10589,0
10589,1
10589,0
10589,4
10589,0
10589,2
10589,0
10589,0
10590,0
10590,1
10590,1
10590,0
10590,0
10590,1
10591,1
10591,1
10591,1
10591,0
10591,0
10591,0
10591,0
10592,0
10592,0
10592,0
10592,1
10592,0
10593,1
10593,2
10593,0
10593,0
10593,1
10594,0
10594,1
10594,0
10594,1
10594,0
10594,1
10594,0
10594,0
10595,1
10595,3
10595,0
10595,6
10595,0
10595,1
10595,7
10595,3
10595,0
10595,0
10595,0
10595,0
10595,0
10596,1
10596,1
10596,0
10596,0
10597,0
10597,2
10597,0
10597,1
10597,0
10597,3
10598,0
10598,2
10598,2
10599,0
10599,0
10599,0
10599,2
10599,0
10599,0
10600,1
10600,2
10601,0
10601,0
10601,0
10602,0
10602,0
10602,0
10602,1
10602,1
10602,1
10602,8
10602,8
10602,0
10602,1
10602,0
10602,0
10603,3
10603,4
10603,0
10603,0
10603,0
10603,0
10603,1
10603,0
10603,1
10603,2
10604,1
10604,0
10604,0
10604,4
10604,3
10604,1
10604,1
10604,1
10605,9
10605,2
10605,0
10605,0
10605,0
10605,2
10606,0
10606,0
10606,0
10606,0
10607,1
10607,0
10607,7
10607,0
10607,0
10607,1
10608,0
10608,1
10608,0
10608,1
10608,3
10608,1
10608,0
10609,0
10609,0
10609,1
10609,1
10609,1
10610,0
10610,0
10610,0
10610,0
10610,0
10610,1
10611,1
10611,1
10611,1
10611,0
10611,5
10611,0
10612,1
10612,4
10612,0
10612,1
10612,0
10613,1
10613,4
10613,0
10613,3
10613,0
10613,0
10613,1
10613,0
10614,1
10614,0
10614,0
10614,0
10615,1
10615,0
10615,1
10615,0
10615,1
10615,1
10615,0
10616,0
10616,2
10616,0
10616,0
10616,0
10617,0
10617,0
10617,0
10617,1
10617,5
10618,2
10618,0
10618,0
10618,0
10619,1
10619,0
10619,0
10619,0
10619,1
10619,0
10619,0
10619,0
10619,0
10619,1
10620,0
10620,0
10620,1
10620,0
10620,0
10621,4
10621,0
10622,1
10622,0
10622,4
10622,0
10622,1
10622,1
10623,3
10623,0
10623,0
10623,0
10624,2
10624,0
10624,0
10624,9
10624,2
10624,0
10624,0
10624,1
10625,0
10625,1
10625,2
10625,1
10625,0
10625,0
10626,0
10627,3
10627,0
10627,0
10627,0
10627,1
10627,0
10627,1
10628,4
10628,0
10628,0
10628,0
10628,0
10628,0
10628,2
10629,2
10629,0
10629,0
10629,0
10629,0
10630,3
10630,1
10630,1
10630,0
10630,0
10630,0
10630,2
10631,0
10631,0
10631,1
10632,5
10632,3
10632,0
10632,1
10632,3
10632,0
10632,1
10632,0
10633,0
10633,0
10633,0
10633,0
10633,3
10633,0
10633,0
10634,0
10634,0
10634,0
10634,4
10634,0
10634,2
10634,0
10635,2
10635,0
10635,0
10635,2
10635,0
10636,4
10636,0
10636,0
10636,1
10636,1
10636,0
10636,2
10636,0
10636,0
10637,0
10637,3
10637,0
10637,4
10637,7
10637,0
10637,0
10637,1
10638,0
10638,1
10638,0
10638,0
10638,1
10638,0
10638,1
10638,0
10639,0
10639,2
10639,1
10639,0
10639,1
10639,0
10639,5
10639,1
10639,0
10640,0
10640,4
10640,0
10640,11
10640,0
10641,0
10641,0
10641,1
10641,1
10641,0
10641,0
10641,0
10642,0
10642,1
10642,5
10642,1
10642,0
10642,0
10642,1
10642,1
10643,0
10643,1
10643,2
10643,2
10643,1
10644,11
10644,0
10644,1
10644,0
10645,2
10645,0
10645,1
10645,1
10645,0
10645,0
10646,1
10646,3
10646,1
10646,2
10646,1
10646,1
10646,1
10647,0
10647,0
10647,2
10647,0
10647,0
10647,0
10648,0
10648,1
10648,0
10648,0
10648,0
10648,0
10648,4
10649,0
10649,0
10649,1
10649,3
10649,0
10649,0
10649,0
10649,3
10650,1
10650,0
10650,1
10651,10
10651,0
10651,6
10651,5
10651,0
10651,0
10651,0
10651,0
10652,0
10652,1
10652,1
10652,2
10652,0
10652,0
10653,1
10653,0
10654,0
10654,0
10654,1
10654,8
10654,0
10654,0
10654,0
10654,6
10654,0
10654,0
10654,0
10655,10
10655,0
10655,0
10655,16
10655,0
10656,0
10656,1
10656,0
10657,0
10657,1
10657,0
10657,1
10657,0
10657,1
10657,6
10658,0
10658,3
10658,0
10658,1
10659,1
10659,2
10659,0
10659,0
10659,0
10659,0
10659,1
10659,0
10659,0
10659,0
10659,0
10659,0
10659,0
10660,0
10660,0
10660,0
10660,0
10660,0
10661,1
10661,1
10661,0
10661,2
10662,0
10662,1
10662,0
10662,0
10662,0
10662,0
10663,0
10663,0
10663,0
10663,0
10663,0
10663,3
10663,1
10663,1
10664,3
10664,2
10664,0
10664,0
10664,0
10665,2
10665,1
10665,0
10665,0
10665,0
10666,0
10666,1
10666,1
10666,1
10666,0
10667,3
10667,1
10667,2
10667,6
10667,3
10667,0
10667,0
10667,0
10668,1
10668,0
10668,0
10668,0
10668,0
10669,0
10669,0
10669,0
10669,1
10669,0
10669,7
10669,0
10669,1
10669,2
10669,0
10669,0
10670,0
10670,1
10670,1
10670,0
10670,0
10670,0
10671,3
10671,1
10671,3
10671,1
10671,0
10671,0
10672,0
10672,0
10672,4
10673,1
10673,4
10673,0
10673,3
10673,0
10674,1
10674,0
10674,0
10675,1
10675,6
10675,1
10675,0
10675,4
10675,10
10675,0
10675,0
10675,3
10675,0
10676,0
10676,1
10676,0
10676,0
10676,2
10676,0
10676,2
10676,4
10676,1
10677,14
10678,0
10678,2
10678,0
10678,0
10678,2
10678,2
10679,0
10679,1
10679,0
10679,1
10679,2
10679,0
10680,0
10680,4
10680,0
10680,0
10680,1
10680,0
10680,1
10680,0
10681,0
10681,0
10681,0
10681,3
10681,0
10682,1
10682,1
10682,0
10682,1
10682,1
10682,0
10682,3
10682,1
10683,2
10683,5
10684,0
10684,1
10684,0
10684,1
10685,0
10685,5
10685,1
10685,8
10685,0
10685,1
10686,5
10686,4
10686,0
10686,0
10687,0
10687,0
10687,0
10687,1
10687,1
10688,7
10688,1
10688,0
10688,0
10688,1
10688,0
10688,0
10688,2
10689,1
10689,3
10689,2
10689,1
10689,1
10689,1
10691,0
10691,0
10691,0
10691,0
10691,0
10691,1
10691,2
10691,0
10692,0
10692,6
10692,1
10692,2
10693,4
10693,4
10694,0
10694,0
10694,4
10694,3
10694,1
10694,1
10694,2
10694,0
10694,0
10694,2
10695,0
10695,0
10695,1
10695,0
10696,0
10696,3
10696,4
10696,0
10696,0
10696,0
10696,7
10696,0
10697,1
10697,1
10697,0
10697,12
10697,6
10697,0
10697,1
10697,0
10698,1
10698,14
10698,1
10698,1
10698,1
10698,1
10698,0
10698,0
10699,2
10699,2
10699,0
10699,0
10699,1
10699,5
10700,2
10700,1
10700,0
10700,0
10700,1
10700,2
10700,2
10700,0
10701,0
10701,8
10701,2
10701,0
10701,1
10702,0
10702,0
10702,1
10702,0
10702,0
10702,0
10702,0
10702,2
10702,6
10702,1
10703,0
10703,0
10703,9
10703,0
10703,1
10703,2
10703,0
10703,1
10703,0
10704,0
10704,0
10704,3
10704,6
10704,9
10704,0
10704,0
10705,0
10705,1
10705,0
10705,4
10705,0
10705,0
10705,0
10706,0
10706,0
10706,0
10706,0
10707,0
10707,1
10707,0
10707,0
10707,3
10707,0
10707,1
10707,0
10708,1
10708,1
10708,0
10708,0
10708,0
10709,0
10709,0
10709,0
10709,0
10709,12
10709,5
10709,0
10709,0
10710,0
10710,2
10710,7
10710,1
10710,0
10710,1
10710,1
10710,0
10710,0
10710,2
10711,0
10711,0
10711,0
10711,0
10711,0
10711,0
10711,0
10711,0
10712,8
10712,0
10712,0
10713,1
10713,0
10713,0
10713,5
10713,2
10713,4
10713,0
10714,3
10714,0
10714,0
10714,1
10714,1
10714,1
10714,0
10714,1
10715,1
10715,5
10715,1
10715,0
10715,0
10716,1
10716,1
10716,1
10716,6
10716,0
10716,1
10716,0
10716,0
10716,1
10717,2
10717,4
10717,0
10717,0
10718,5
10718,2
10718,0
10718,0
10718,1
10718,2
10718,0
10718,0
10719,0
10719,0
10719,0
10719,1
10720,0
10720,7
10720,2
10720,0
10720,0
10721,1
10721,2
10721,4
10721,0
10721,0
10721,1
10721,0
10721,1
10722,0
10722,0
10722,0
10722,3
10722,0
10722,0
10722,0
10723,0
10723,1
10723,2
10723,9
10723,1
10723,0
10723,0
10723,4
10723,1
10724,0
10724,0
10725,0
10725,0
10725,8
10725,1
10725,0
10726,0
10726,2
10726,0
10726,1
10727,0
10727,0
10727,0
10727,8
10727,8
10727,0
10727,1
10728,0
10728,0
10728,0
10728,1
10728,1
10728,1
10729,1
10729,1
10729,0
10729,3
10729,0
10729,0
10729,8
10729,1
10729,0
10729,5
10729,0
10730,2
10730,1
10730,1
10730,7
10730,1
10730,0
10731,4
10731,2
10731,0
10731,5
10731,0
10732,1
10732,1
10732,0
10732,0
10733,0
10733,2
10733,7
10733,1
10733,0
10733,0
10734,0
10734,8
10734,0
10734,0
10734,1
10734,0
10734,0
10735,0
10735,1
10735,4
10735,0
10736,0
10736,0
10736,1
10736,0
10736,0
10736,2
10737,0
10737,2
10737,0
10737,0
10737,0
