"time","r0"
9544,0
9545,5
9547,2
9548,1
9550,1
9551,0
9552,0
9553,1
9553,5
9554,0
9554,0
9554,0
9555,0
9555,4
9556,3
9556,2
9557,0
9558,0
9559,0
9560,5
9560,1
9561,1
9564,0
9564,0
9567,2
9567,0
9568,1
9570,0
9571,0
9572,0
9572,0
9573,0
9573,1
9574,0
9574,1
9575,0
9575,0
9576,0
9576,2
9577,0
9578,0
9579,0
9579,3
9580,0
9581,1
9584,0
9585,0
9586,2
9590,1
9591,0
9592,0
9594,0
9595,1
9595,0
9596,0
9596,1
9597,0
9597,1
9599,1
9599,1
9600,3
9603,0
9603,0
9603,1
9604,0
9604,0
9605,1
9606,0
9607,0
9609,3
9610,8
9611,1
9612,0
9614,7
9615,0
9615,1
9615,0
9616,0
9617,1
9617,2
9618,1
9618,0
9620,2
9620,0
9621,1
9621,0
9623,0
9624,0
9625,1
9626,1
9626,0
9627,0
9627,0
9630,1
9631,0
9631,2
9632,2
9632,6
9633,0
9634,0
9637,0
9637,1
9638,0
9638,0
9639,0
9639,1
9641,1
9642,0
9643,1
9646,0
9648,2
9648,0
9649,2
9651,0
9653,0
9653,0
9653,0
9654,1
9655,0
9655,0
9655,0
9656,0
9656,0
9656,0
9657,4
9659,0
9660,1
9660,0
9661,1
9661,0
9662,0
9664,1
9664,0
9665,5
9666,1
9666,0
9668,2
9670,1
9671,0
9672,0
9673,1
9677,1
9680,0
9681,0
9682,6
9682,0
9682,0
9683,0
9685,0
9685,1
9685,0
9686,1
9689,0
9689,0
9689,7
9690,0
9690,0
9691,1
9692,1
9696,1
9696,0
9697,1
9698,4
9698,0
9700,0
9701,1
9701,0
9702,1
9702,0
9703,0
9703,2
9703,5
9703,0
9704,2
9704,0
9705,1
9706,1
9706,0
9707,1
9709,1
9710,1
9710,2
9711,0
9711,0
9713,1
9713,0
9713,1
9713,1
9714,0
9715,0
9716,0
9716,2
9720,0
9721,1
9723,0
9723,0
9724,0
9726,1
9726,0
9727,6
9727,0
9728,0
9728,0
9729,1
9730,2
9730,2
9731,1
9732,2
9735,0
9740,1
9741,1
9741,1
9743,0
9743,0
9743,6
9745,0
9746,0
9746,0
9747,2
9748,1
9750,0
9753,2
9757,0
9757,0
9757,3
9760,1
9761,0
9761,0
9761,7
9762,0
9762,2
9762,2
9763,0
9764,2
9764,4
9765,0
9767,0
9767,0
9767,0
9768,1
9770,1
9770,0
9772,0
9773,0
9773,1
9773,1
9774,0
9774,0
9775,1
9775,0
9778,0
9778,0
9778,0
9779,0
9781,0
9781,3
9782,0
9782,0
9785,0
9785,0
9788,0
9789,0
9789,1
9791,1
9795,3
9795,1
9796,0
9797,0
9798,0
9798,1
9798,0
9799,1
9799,0
9800,0
9800,1
9800,0
9806,0
9806,1
9806,5
9811,1
9811,0
9812,1
9815,0
9816,0
9818,1
9818,1
9819,1
9822,0
9822,2
9823,0
9824,0
9825,3
9825,0
9826,0
9828,1
9829,1
9829,1
9830,0
9833,0
9834,1
9835,1
9836,4
9837,0
9838,0
9839,3
9840,0
9842,0
9842,5
9842,0
9842,1
9844,0
9844,1
9846,0
9847,1
9847,0
9848,0
9850,0
9851,1
9851,0
9853,0
9854,0
9855,1
9855,1
9856,3
9857,1
9858,3
9862,3
9862,0
9863,1
9863,7
9864,0
9865,1
9865,0
9867,2
9867,11
9871,0
9872,0
9872,0
9874,2
9875,0
9875,0
9876,2
9878,0
9880,2
9880,0
9881,5
9882,0
9885,0
9885,0
9886,1
9887,0
9890,0
9892,0
9893,0
9895,2
9895,0
9895,1
9895,0
9896,0
9896,6
9899,0
9900,2
9901,1
9902,0
9903,11
9903,0
9904,1
9906,5
9906,0
9908,1
9910,0
9911,0
9913,0
9913,0
9913,0
9913,1
9914,2
9917,3
9918,0
9918,4
9919,3
9919,1
9919,0
9919,0
9921,0
9921,0
9921,3
9922,0
9926,0
9926,3
9928,0
9928,0
9929,0
9929,0
9931,0
9931,3
9931,0
9934,0
9939,1
9941,1
9941,0
9942,3
9943,0
9943,1
9946,1
9947,1
9947,4
9948,0
9950,0
9950,0
9951,1
9953,2
9956,0
9957,1
9959,3
9959,1
9960,0
9961,0
9963,7
9964,0
9964,1
9965,0
9968,1
9969,1
9970,0
9971,0
9972,0
9973,0
9974,0
9974,0
9975,0
9978,0
9980,4
9980,1
9980,0
9980,0
9981,0
9982,0
9985,0
9985,0
9986,0
9986,1
9987,0
9988,0
9990,1
9991,1
9992,0
9995,0
9996,1
10000,0
10001,2
10002,0
10002,0
10003,0
10005,0
10006,2
10008,0
10010,0
10010,1
10012,0
10012,1
10013,0
10015,0
10015,0
10017,0
10023,6
10024,0
10026,10
10026,0
10027,0
10027,0
10028,0
10028,0
10028,0
10031,2
10031,1
10032,0
10033,0
10034,0
10035,1
10035,1
10035,0
10036,2
10037,0
10037,1
10040,0
10040,1
10041,1
10043,0
10045,1
10046,1
10046,0
10047,6
10047,1
10048,0
10049,2
10050,0
10052,1
10053,6
10053,0
10055,4
10056,0
10060,2
10063,2
10064,5
10064,0
10068,1
10069,1
10069,0
10069,0
10070,9
10074,5
10080,0
10080,1
10083,0
10085,1
10086,0
10090,2
10093,5
10094,0
10095,1
10097,0
10097,1
10097,2
10099,1
10100,7
10102,0
10103,1
10103,0
10104,1
10106,0
10106,11
10106,1
10106,1
10107,0
10108,0
10109,1
10109,1
10109,9
10110,2
10111,0
10111,0
10112,1
10113,0
10114,0
10116,2
10117,0
10117,1
10118,1
10119,11
10119,0
10119,0
10120,1
10125,1
10126,0
10126,11
10127,2
10129,0
10131,0
10131,1
10132,6
10133,1
10134,0
10134,1
10135,1
10135,2
10136,0
10136,0
10136,8
10138,6
10139,2
10140,0
10140,0
10142,1
10143,1
10144,3
10144,0
10146,0
10146,1
10146,0
10147,2
10154,1
10156,0
10156,1
10157,0
10157,0
10157,0
10158,0
10158,2
10158,0
10158,3
10160,0
10160,0
10160,0
10161,3
10161,0
10162,1
10162,1
10164,7
10167,1
10168,0
10170,1
10171,0
10171,0
10171,0
10171,0
10171,0
10172,0
10172,0
10172,4
10173,0
10175,1
10176,10
10176,1
10177,7
10180,14
10181,3
10181,0
10183,1
10186,0
10186,2
10189,0
10192,0
10192,1
10193,3
10197,1
10199,0
10199,2
10200,0
10201,0
10201,1
10203,0
10203,1
10207,3
10207,0
10208,0
10209,1
10211,0
10213,1
10217,0
10218,0
10218,3
10221,0
10223,1
10224,0
10224,1
10225,0
10227,3
10227,1
10229,0
10230,0
10230,1
10231,1
10231,1
10233,4
10234,0
10235,1
10235,0
10236,2
10239,0
10241,0
10243,0
10243,0
10244,0
10245,3
10245,0
10246,7
10248,0
10250,0
10251,8
10252,1
10253,0
10254,0
10257,0
10259,1
10260,0
10261,0
10263,2
10264,2
10265,0
10266,0
10266,3
10267,1
10268,1
10269,1
10269,0
10273,0
10274,1
10274,0
10275,1
10277,0
10277,0
10280,0
10280,9
10280,7
10281,0
10281,0
10281,1
10282,11
10283,1
10284,0
10284,1
10285,0
10285,3
10286,0
10286,2
10286,0
10287,0
10288,1
10289,8
10290,0
10291,0
10293,0
10293,0
10296,5
10299,3
10300,1
10302,1
10302,0
10303,0
10304,2
10306,7
10308,0
10308,7
10311,1
10315,6
10317,1
10317,3
10318,2
10319,0
10322,0
10323,0
10324,0
10325,6
10325,0
10326,0
10328,0
10328,0
10331,1
10333,0
10333,0
10333,0
10333,0
10337,5
10337,0
10340,0
10345,0
10345,0
10346,0
10347,2
10347,0
10347,0
10347,1
10348,0
10349,0
10350,0
10351,0
10353,1
10355,0
10355,0
10362,1
10364,1
10364,0
10365,5
10365,1
10367,9
10367,0
10368,1
10369,0
10369,0
10371,1
10373,1
10373,0
10374,1
10375,0
10375,0
10376,0
10378,2
10380,6
10383,0
10384,0
10384,1
10385,0
10385,6
10385,0
10386,0
10386,6
10389,1
10391,0
10391,4
10393,0
10393,0
10395,1
10395,1
10396,0
10396,2
10398,2
10398,0
10403,5
10403,0
10404,0
10404,0
10405,1
10405,0
10406,1
10408,5
10410,0
10411,0
10412,0
10412,0
10412,0
10413,0
10414,0
10414,0
10414,0
10414,0
10415,4
10415,1
10416,0
10417,2
10417,2
10417,1
10421,1
10422,1
10422,0
10425,1
10426,1
10429,1
10431,1
10431,2
10432,6
10432,2
10433,0
10435,2
10436,0
10436,9
10439,0
10439,0
10440,0
10440,0
10441,2
10442,0
10442,1
10444,1
10445,0
10448,0
10449,1
10449,1
10455,1
10455,0
10455,1
10455,1
10456,2
10456,1
10456,2
10457,0
10459,0
10459,2
10459,0
10464,0
10465,0
10465,1
10471,0
10472,5
10472,1
10474,7
10474,0
10474,0
10474,0
10475,4
10475,0
10475,0
10475,0
10477,0
10478,0
10481,0
10481,3
10482,0
10483,1
10483,3
10483,3
10483,1
10483,0
10484,0
10485,0
10486,12
10486,0
10487,1
10489,1
10489,0
10489,0
10490,1
10492,4
10493,0
10494,3
10494,0
10494,0
10495,0
10495,0
10496,1
10498,2
10499,4
10500,0
10502,0
10502,0
10503,2
10504,5
10505,5
10506,1
10509,1
10509,1
10510,0
10512,1
10512,0
10514,1
10516,10
10516,0
10517,0
10518,0
10519,0
10524,0
10525,2
10527,1
10531,1
10531,2
10531,7
10532,5
10532,0
10534,0
10534,1
10538,0
10539,0
10540,1
10540,14
10541,1
10542,1
10543,1
10543,1
10546,0
10546,1
10547,0
10548,0
10548,3
10550,0
10554,0
10554,0
10555,1
10557,4
10557,0
10557,1
10559,0
10559,0
10559,1
10559,1
10562,2
10563,0
10565,0
10565,0
10566,1
10566,0
10567,0
10567,3
10569,1
10570,2
10570,0
10570,0
10570,0
10571,0
10573,0
10573,2
10573,0
10574,3
10575,2
10579,0
10579,0
10580,1
10580,0
10581,0
10585,0
10586,0
10587,2
10587,0
10589,0
10590,0
10591,3
10592,0
10592,3
10592,0
10593,2
10594,1
10596,1
10596,6
10597,1
10598,0
10598,0
10599,0
10600,1
10600,1
10601,0
10604,0
10606,0
10608,4
10608,1
10610,3
10612,0
10613,0
10613,3
10614,0
10616,0
10616,1
10616,2
10619,2
10621,0
10621,0
10621,0
10622,8
10622,1
10623,0
10624,0
10626,5
10628,1
10629,2
10630,0
10632,6
10632,1
10633,1
10633,0
10635,2
10635,5
10635,1
10635,0
10635,0
10636,0
10642,1
10643,2
10645,1
10647,3
10649,1
10649,0
10650,5
10650,1
10651,0
10652,0
10653,1
10653,0
10656,8
10656,2
10658,5
10659,0
10660,0
10660,0
10661,1
10661,0
10662,0
10664,0
10665,2
10665,0
10666,0
10668,0
10669,1
10671,0
10671,3
10672,0
10672,0
10672,1
10672,10
10675,1
10678,1
10679,0
10679,3
10679,0
10680,1
10681,0
10682,3
10683,1
10683,0
10683,0
10684,0
10685,0
10686,0
10687,0
10690,0
10690,1
10691,0
10692,0
10692,2
10692,0
10695,1
10699,0
10701,1
10701,0
10703,1
10705,12
10710,0
10711,2
10711,1
10712,0
10713,0
10713,1
10714,0
10714,2
10715,1
10716,0
10716,2
10716,6
10717,0
10718,0
10718,0
10719,0
10720,0
10721,1
10725,0
10725,4
10726,1
10727,5
10729,0
10729,0
10729,0
10730,4
10731,0
10733,1
10733,0
10733,4
10736,0
10741,1
10742,0
10743,0
10743,0
10744,1
10746,0
10749,1
10750,7
10751,0
10751,0
10754,0
10754,3
10756,0
10756,0
10757,0
10757,0
10757,0
10758,0
10759,2
10759,0
10761,4
10764,1
10764,3
10765,0
10766,1
10766,5
10771,0
10774,2
10775,3
10777,3
10778,0
10780,0
10781,0
10783,0
10783,2
10800,1
10802,0
10802,2
10802,0
10804,6
10804,0
10805,2
10805,1
10805,0
10806,0
10807,0
10807,0
10808,0
10808,0
10808,0
10809,0
10810,1
10811,0
10811,7
10811,2
10812,1
10813,1
10814,1
10814,0
10814,0
10814,0
10816,4
10817,0
10818,5
10818,0
10819,1
10819,2
10819,0
10821,0
10823,1
10824,0
10825,0
10826,1
10827,0
10827,2
10827,0
10829,0
10830,0
10830,1
10832,3
10833,1
10833,1
10833,0
10834,1
10835,2
10835,0
10836,0
10837,1
10837,0
10838,0
10838,1
10841,0
10841,2
10842,5
10843,0
10847,0
10848,0
10848,1
10849,1
10850,1
10852,1
10852,4
10853,0
10854,0
10855,10
10857,0
10857,0
10859,6
10859,0
10861,0
10861,1
10861,4
10866,1
10870,2
10871,1
10871,0
10873,0
10875,0
10875,0
10876,1
10878,0
10882,0
10883,2
10885,0
10885,0
10885,0
10886,0
10887,0
10888,0
10889,0
10890,6
10890,1
10895,0
10896,1
10899,0
10900,0
10901,0
10902,0
10902,0
10903,7
10904,0
10905,2
10905,0
10908,0
10910,0
10911,5
10911,2
10912,5
10912,0
10912,0
10915,0
10917,2
10917,0
10918,3
10919,0
10921,7
10922,0
10923,0
10925,1
10927,0
10933,0
10933,3
10934,4
10935,0
10936,1
10937,0
10939,0
10944,0
10944,2
10944,0
10948,2
10948,2
10949,0
10950,0
10951,0
10952,0
10952,1
10953,0
10955,1
10956,0
10956,7
10956,0
10957,0
10961,0
10962,0
10964,1
10964,0
10964,1
10965,0
10967,3
10967,8
10968,0
10969,0
10969,0
10971,1
10971,0
10972,0
10973,0
10973,0
10975,2
10976,0
10976,0
10977,0
10978,0
10980,0
10980,1
10981,0
10982,1
10987,0
10987,5
10992,4
10994,2
10995,1
10998,0
11001,1
11003,2
11006,0
11011,0
11012,0
11014,0
11020,1
11021,1
11022,6
11023,1
11023,1
11024,2
11026,1
11027,0
11028,0
11029,1
11031,0
11033,2
11034,0
11035,1
11036,2
11038,0
11039,10
11041,8
11041,0
11044,6
11044,0
11044,1
11045,0
11045,2
11046,14
11048,0
11050,3
11052,0
11052,2
11053,1
11053,0
11053,0
11053,0
11056,1
11057,0
11058,0
11059,3
11059,3
11060,0
11062,2
11066,0
11069,0
11070,0
11075,1
11076,2
11079,2
11079,0
11080,1
11081,3
11082,0
11083,2
11084,1
11084,0
11086,5
11086,4
11088,1
11088,3
11090,1
11092,0
11092,1
11092,1
11094,0
11102,0
11103,8
11103,0
11106,2
11106,0
11106,0
11107,10
11108,0
11109,0
11110,1
11111,1
11111,0
11113,3
11113,0
11113,1
11113,3
11116,0
11116,1
11119,6
11120,5
11123,0
11124,1
11125,0
11126,1
11126,1
11127,0
11127,0
11128,5
11128,3
11130,1
11131,0
11132,0
11133,0
11136,0
11136,2
11137,0
11138,0
11141,0
11144,0
11144,0
11146,0
11147,0
11150,1
11154,0
11155,1
11155,0
11156,3
11157,0
11158,0
11158,0
11159,0
11160,0
11160,0
11162,7
11162,0
11163,4
11165,0
11166,0
11166,0
11171,0
11171,0
11172,0
11175,0
11176,1
11179,2
11180,0
11181,4
11182,0
11182,0
11183,0
11184,0
11186,0
11187,0
11187,0
11188,0
11190,0
11190,1
11191,8
11192,0
11193,12
11193,1
11195,2
11196,0
11198,1
11199,0
11202,1
11203,3
11204,1
11204,0
11205,0
11207,0
11208,0
11209,0
11214,0
11214,2
11214,0
11215,1
11218,2
11221,0
11221,2
11223,6
11224,0
11224,2
11224,0
11225,1
11226,1
11227,0
11228,11
11228,0
11230,0
11231,0
11233,0
11234,0
11237,6
11238,0
11238,3
11238,1
11240,1
11242,0
11244,2
11245,0
11249,0
11250,1
11253,3
11254,3
11255,2
11257,0
11257,12
11258,0
11259,0
11259,1
11259,1
11261,0
11261,0
11261,4
11261,5
11262,0
11262,2
11263,0
11264,3
11264,3
11267,0
11267,2
11268,0
11271,1
11271,0
11273,0
11273,3
11274,0
11274,0
11276,0
11276,0
11276,0
11277,0
11277,0
11277,0
11278,0
11278,0
11280,0
11280,3
11282,2
11286,0
11286,4
11287,4
11288,0
11288,0
11290,0
11291,0
11294,0
11296,5
11296,1
11297,2
11298,0
11300,1
11300,0
11302,0
11302,0
11306,1
11306,1
11306,4
11308,1
11310,1
11312,1
11313,5
11315,1
11315,0
11318,1
11319,0
11323,1
11326,0
11328,0
11331,2
11332,0
11332,2
11333,0
11335,2
11335,0
11336,0
11336,1
11336,0
11337,0
11340,0
11342,7
11342,0
11344,4
11346,0
11347,0
11347,0
11348,0
11350,0
11351,0
11351,1
11352,0
11357,2
11357,3
11358,0
11358,0
11360,0
11362,3
11362,1
11363,0
11366,3
11368,1
11369,0
11370,0
11374,0
11376,0
11377,0
11378,0
11379,1
11379,0
11382,0
11383,2
11384,5
11385,0
11385,0
11387,0
11390,0
11391,0
11393,0
11393,0
11394,0
11394,1
11395,0
11396,0
11397,4
11400,0
11400,0
11401,0
11402,1
11406,1
11406,2
11412,0
11416,0
11417,1
11418,0
11418,0
11421,6
11422,0
11425,6
11425,0
11426,1
11426,4
11428,2
11428,3
11428,0
11429,1
11431,1
11431,0
11431,7
11432,0
11436,0
11437,2
11437,4
11439,3
11441,0
11441,0
11443,1
11443,3
11444,2
11445,1
11445,3
11446,1
11447,0
11447,9
11449,1
11451,1
11451,2
11451,3
11455,0
11459,1
11463,2
11464,1
11464,0
11465,0
11465,0
11466,0
11470,0
11475,0
11476,0
11478,0
11481,0
11481,0
11483,1
11485,2
11485,1
11485,0
11488,0
11489,0
11492,0
11495,0
11496,1
11496,0
11498,0
11498,5
11502,1
11504,0
11506,0
11506,0
11507,1
11507,1
11509,0
11511,0
11513,1
11514,0
11516,3
11517,0
11517,0
11517,1
11520,0
11521,0
11522,3
11522,2
11526,0
11526,1
11527,3
11528,0
11530,5
11532,0
11532,0
11534,1
11535,0
11536,0
11537,0
11538,0
11541,1
11541,1
11545,0
11547,0
11548,0
11552,0
11553,1
11554,0
11554,2
11554,3
11555,0
11555,0
11556,0
11557,0
11557,0
11559,4
11560,0
11561,0
11561,3
11562,0
11562,0
11563,0
11563,1
11563,6
11565,2
11566,1
11567,0
11568,0
11568,0
11570,0
11573,1
11574,1
11576,1
11579,0
11583,0
11583,6
11583,1
11584,0
11585,0
11591,0
11592,2
11592,0
11596,0
11597,2
11598,1
11600,1
11600,0
11601,4
11601,0
11601,1
11602,0
11603,2
11604,1
11606,2
11608,1
11609,0
11610,1
11611,0
11611,0
11616,0
11617,1
11618,1
11618,0
11618,0
11618,0
11618,1
11622,1
11622,1
11624,2
11625,0
11626,3
11634,0
11635,0
11636,0
11637,1
11638,0
11641,3
11642,1
11643,0
11643,0
11646,0
11646,0
11648,1
11650,0
11651,0
11652,1
11653,1
11654,0
11655,0
11656,5
11656,2
11656,1
11656,0
11657,2
11658,1
11659,0
11661,0
11661,1
11662,3
11664,1
11665,0
11668,2
11668,0
11668,1
11670,0
11673,4
11674,0
11674,0
11674,0
11677,3
11679,1
11679,0
11680,1
11680,0
11680,0
11681,0
11685,0
11686,1
11687,0
11694,1
11694,5
11695,2
11698,0
11698,0
11700,0
11702,0
11703,1
11703,0
11704,0
11706,1
11707,0
11708,0
11710,1
11711,11
11712,0
11715,5
11715,2
11717,0
11719,1
11722,0
11724,0
11725,1
11726,4
11727,0
11729,0
11730,0
11730,1
11731,1
11732,0
11733,0
11734,0
11735,0
11735,0
11736,0
11741,2
11742,0
11743,15
11743,1
11744,0
11745,0
11746,1
11748,1
11749,0
11750,1
11752,0
11755,1
11757,0
11757,0
11758,3
11759,1
11760,2
11761,6
11761,0
11763,0
11768,3
11774,2
11775,6
11776,1
11778,1
11778,1
11780,0
11781,2
11781,6
11781,1
11782,1
11782,1
11782,0
11782,1
11783,4
11783,4
11785,0
11786,0
11796,1
11798,0
11799,0
11802,5
11802,0
11802,0
11803,0
11804,0
11805,0
11809,0
11810,4
11813,2
11814,1
11814,0
11815,0
11818,0
11818,0
11819,0
11819,0
11819,2
11822,4
11822,0
11823,1
11825,0
11828,8
11829,3
11832,0
11834,0
11834,0
11834,1
11835,1
11838,0
11839,1
11841,4
11842,3
11843,0
11845,0
11846,8
11847,1
11848,0
11848,2
11852,1
11852,1
11854,1
11857,16
11857,0
11862,0
11866,1
11868,1
11869,8
11869,0
11869,3
11870,1
11871,0
11871,0
11872,2
11873,1
11875,2
11879,1
11880,3
11881,0
11881,1
11882,0
11882,0
11883,0
11889,0
11889,1
11890,0
11891,1
11891,1
11891,0
11893,4
11899,0
11900,3
11901,1
11903,1
11904,2
11906,2
11906,5
11906,0
11906,0
11907,3
11909,3
11912,0
11913,0
11915,4
11916,0
11916,4
11916,5
11921,4
11921,0
11925,0
11927,1
11928,8
11929,1
11930,0
11934,0
11934,0
11935,0
11935,0
11936,4
11936,0
11937,6
11938,0
11939,0
11940,0
11943,0
11944,0
11944,1
11947,0
11947,0
11950,1
11950,1
11950,1
11951,1
11951,2
11951,1
11953,6
11954,0
11955,0
11960,2
11960,6
11961,1
11961,0
11961,0
11962,0
11962,0
11962,1
11963,1
11966,1
11967,1
11969,0
11970,0
11972,2
11976,5
11977,1
11977,4
11978,0
11979,0
11981,0
11982,0
11982,0
11983,2
11985,0
11987,0
11990,0
11990,0
11994,0
11995,0
11997,4
11998,0
12003,0
12006,1
12009,1
12009,2
12010,12
12013,0
12014,10
12014,0
12015,1
12017,2
12025,1
12026,0
12030,0
12031,0
12031,0
12032,0
12032,0
12033,0
12041,2
12042,1
12044,2
12044,0
12045,3
12046,0
12050,0
12050,1
12051,0
12052,0
12055,1
12058,0
12059,0
12060,12
12062,0
12062,0
12063,0
12063,0
12066,8
12069,0
12070,0
12072,0
12072,0
12075,0
12075,0
12075,1
12076,0
12076,0
12079,0
12079,2
12080,0
12083,0
12089,6
12090,0
12091,0
12104,1
12105,0
12106,1
12111,0
12115,6
12121,0
12121,0
12124,1
12127,0
12130,0
12131,0
12131,1
12131,0
12131,0
12132,1
12133,0
12135,1
12136,0
12139,0
12142,0
12142,1
12143,0
12145,1
12146,1
12151,0
12154,1
12154,2
12154,0
12156,4
12158,2
12166,0
12168,3
12172,1
12174,0
12176,4
12177,0
12177,1
12177,0
12178,0
12179,0
12180,1
12181,0
12182,0
12185,1
12197,0
12197,0
12197,0
12198,2
12198,0
12199,0
12203,0
12208,0
12208,0
12209,0
12210,5
12211,0
12214,2
12214,4
12216,0
12222,3
12225,0
12226,0
12229,0
12231,0
12234,0
12236,1
12238,3
12243,3
12245,2
12249,0
12250,1
12250,5
12250,0
12251,0
12251,1
12252,0
12252,0
12252,1
12255,8
12257,0
12260,1
12262,0
12265,0
12266,0
12268,0
12272,0
12273,1
12273,1
12275,2
12276,1
12278,5
12279,0
12282,0
12284,0
12285,0
12285,1
12286,0
12287,0
12287,0
12287,0
12288,3
12288,1
12293,0
12293,1
12293,0
12296,0
12296,2
12298,1
12300,0
12300,0
12302,10
12303,0
12306,0
12306,0
12307,0
12309,1
12313,2
12314,3
12315,0
12316,0
12318,1
12320,2
12320,1
12322,1
12323,6
12323,0
12326,3
12327,1
12337,1
12340,2
12340,1
12344,0
12346,0
12347,0
12349,0
12349,1
12350,9
12354,0
12355,1
12356,0
12357,0
12361,0
12364,0
12366,0
12367,0
12369,1
12369,0
12370,1
12370,1
12371,0
12378,0
12378,2
12379,0
12379,0
12379,3
12380,8
12380,2
12384,0
12385,0
12388,1
12389,1
12389,0
12393,11
12394,0
12395,0
12396,0
12396,0
12398,3
12398,0
12404,0
12405,1
12407,0
12411,0
12414,0
12416,0
12417,0
12418,5
12419,2
12421,0
12422,2
12422,0
12424,2
12425,0
12427,0
12431,0
12433,4
12435,0
12439,0
12439,0
12442,0
12445,0
12449,0
12450,1
12450,0
12451,5
12453,0
12453,0
12454,0
12455,0
12455,0
12459,0
12461,0
12461,0
12462,0
12464,1
12466,2
12467,1
12469,0
12470,1
12475,0
12476,1
12476,5
12477,1
12479,1
12482,0
12486,0
12487,0
12489,0
12491,1
12492,0
12493,1
12493,0
12495,0
12495,0
12497,1
12497,0
12498,0
12499,0
12507,0
12508,1
12509,0
12511,1
12511,1
12514,1
12514,2
12514,4
12516,1
12519,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,1
12525,1
12526,0
12528,0
12530,1
12533,1
12536,0
12537,0
12537,0
12540,1
12540,1
12544,8
12546,0
12546,0
12547,0
12547,5
12550,0
12552,0
12555,0
12556,0
12556,0
12556,3
12557,0
12559,1
12560,0
12562,1
12564,1
12564,0
12565,1
12573,1
12575,6
12575,0
12578,3
12579,0
12579,0
12579,0
12580,0
12582,3
12582,0
12585,5
12591,1
12593,0
12596,0
12596,0
12597,0
12598,0
12598,1
12599,1
12601,0
12602,0
12602,0
12604,0
12604,1
12604,1
12606,0
12606,0
12607,1
12608,0
12612,1
12612,0
12613,4
12615,1
12616,0
12618,0
12618,0
12620,2
12621,1
12625,3
12626,0
12631,0
12632,0
12634,0
12636,0
12636,1
12637,1
12639,6
12640,0
12643,3
12643,0
12644,0
12645,0
12646,1
12647,0
12648,1
12649,1
12649,1
12650,0
12651,2
12657,0
12659,0
12660,1
12661,2
12663,0
12663,1
12665,0
12666,1
12669,3
12670,0
12671,2
12672,0
12672,0
12674,0
12675,1
12677,1
12679,0
12680,3
12680,1
12681,1
12681,0
12681,1
12682,1
12683,1
12683,8
12683,0
12684,1
12684,0
12686,0
12688,0
12689,6
12691,2
12692,0
12692,5
12692,0
12692,0
12694,0
12696,0
12698,9
12699,1
12702,2
12702,0
12703,2
12706,2
12707,0
12707,0
12713,0
12716,0
12718,0
12720,0
12721,0
12722,0
12723,1
12724,0
12724,0
12725,1
12725,0
12726,1
12726,0
12730,6
12733,1
12733,7
12734,1
12736,0
12736,2
12737,3
12737,2
12738,3
12740,0
12742,0
12745,0
12746,0
12747,0
12751,0
12751,1
12753,0
12756,1
12759,0
12761,0
12761,1
12761,5
12764,0
12765,0
12765,0
12767,0
12768,5
12768,2
12771,1
12771,3
12775,0
12775,1
12776,0
12777,2
12779,0
12779,0
12781,3
12782,0
12782,0
12782,2
12784,1
12785,6
12785,1
12786,1
12787,1
12787,0
12789,1
12790,6
12792,0
12793,0
12795,1
12797,2
12802,8
12804,1
12804,9
12805,2
12806,5
12807,1
12807,1
12810,0
12811,2
12812,0
12819,5
12819,1
12820,0
12822,0
12825,0
12826,2
12827,1
12827,0
12827,1
12829,0
12829,2
12831,0
12832,4
12832,1
12835,1
12838,3
12839,3
12842,0
12845,0
12847,1
12849,0
12849,0
12852,0
12853,2
12854,0
12856,0
12857,6
12858,1
12859,0
12859,0
12861,5
12861,2
12862,0
12863,1
12863,1
12870,0
12870,1
12872,1
12872,1
12872,3
12873,1
12876,1
12877,0
12877,0
12883,0
12884,0
12886,0
12888,2
12889,1
12890,3
12890,1
12892,0
12894,1
12894,0
12896,3
12896,1
12897,2
12897,1
12897,4
12900,1
12902,1
12903,0
12904,0
12904,0
12906,2
12907,0
12908,0
12908,0
12909,0
12909,1
12910,0
12914,0
12916,1
12917,0
12919,0
12922,2
12922,0
12924,0
12926,0
12928,0
12929,2
12932,1
12934,0
12937,0
12938,9
12939,4
12941,1
12941,2
12942,0
12943,0
12948,0
12949,2
12952,0
12954,2
12954,3
12955,0
12956,0
12960,0
12960,13
12962,1
12962,0
12966,4
12966,0
12967,1
12970,0
12970,0
12970,1
12972,7
12982,1
12983,0
12987,1
12988,0
12989,0
12991,1
12993,0
12995,0
12999,0
13000,2
13004,1
13005,0
13008,0
13009,0
13010,1
13011,0
13011,0
13012,1
13013,2
13014,1
13015,0
13015,0
13018,1
13018,0
13018,0
13018,0
13020,0
13026,12
13030,0
13031,0
13032,0
13034,12
13035,0
13035,1
13038,2
13038,0
13039,1
13041,1
13041,0
13047,0
13051,1
13056,0
13059,1
13061,0
13066,1
13066,1
13068,0
13069,0
13069,0
13073,1
13074,7
13075,0
13077,0
13081,0
13082,1
13083,1
13083,0
13085,0
13091,1
13093,0
13093,0
13093,0
13095,0
13095,8
13095,0
13098,1
13099,0
13105,1
13106,2
13113,1
13114,6
13124,0
13125,1
13126,2
13127,0
13128,0
13130,0
13131,1
13132,0
13132,1
13133,0
13135,0
13141,2
13141,1
13142,0
13150,1
13152,0
13153,0
13155,0
13157,0
13163,0
